matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-t59i11xx,44,Becker (opt),0,7748635,0.0009920597076416016,Success,5.719296247599677,8218686
N-t59i11xx,44,Becker (opt),1,7748635,0.00099945068359375,Success,5.719296247599677,8218686
N-t59i11xx,44,Greedy (basic),0,3686308,0.003998517990112305,Success,55.14723399823281,8218686
N-t59i11xx,44,Greedy (basic),1,3686308,0.0040018558502197266,Success,55.14723399823281,8218686
N-t59i11xx,44,Greedy (best_insertion),0,8218686,0.016998767852783203,Success,0.0,8218686
N-t59i11xx,44,Greedy (best_insertion),1,8218686,0.015999317169189453,Success,0.0,8218686
N-t59i11xx,44,Greedy (look_ahead),0,4444081,0.6770844459533691,Success,45.92711048943834,8218686
N-t59i11xx,44,Greedy (look_ahead),1,4444081,0.6828491687774658,Success,45.92711048943834,8218686
N-t59i11xx,44,Greedy (random),0,2763647,0.004642486572265625,Success,66.37361495499403,8218686
N-t59i11xx,44,Greedy (random),1,2402732,0.004631757736206055,Success,70.76501036783739,8218686
