matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-tiw56n58,56,Becker (opt),0,107839,0.0,Success,13.49489018305498,124662
N-tiw56n58,56,Becker (opt),1,107839,0.0,Success,13.49489018305498,124662
N-tiw56n58,56,Greedy (basic),0,39276,0.0069997310638427734,Success,68.49400779708331,124662
N-tiw56n58,56,Greedy (basic),1,39276,0.007999658584594727,Success,68.49400779708331,124662
N-tiw56n58,56,Greedy (best_insertion),0,124662,0.03399968147277832,Success,0.0,124662
N-tiw56n58,56,Greedy (best_insertion),1,124662,0.03300213813781738,Success,0.0,124662
N-tiw56n58,56,Greedy (look_ahead),0,85684,1.6603875160217285,Success,31.26694582150134,124662
N-tiw56n58,56,Greedy (look_ahead),1,85684,1.6090764999389648,Success,31.26694582150134,124662
N-tiw56n58,56,Greedy (random),0,70711,0.008999109268188477,Success,43.2778232340248,124662
N-tiw56n58,56,Greedy (random),1,60356,0.009000301361083984,Success,51.58428390367554,124662
