matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-stabu75,60,Becker (opt),0,454549,0.0009982585906982422,Success,16.195173214845408,542390
N-stabu75,60,Becker (opt),1,454549,0.0010004043579101562,Success,16.195173214845408,542390
N-stabu75,60,Greedy (basic),0,214842,0.008998870849609375,Success,60.389756448312106,542390
N-stabu75,60,Greedy (basic),1,214842,0.009000539779663086,Success,60.389756448312106,542390
N-stabu75,60,Greedy (best_insertion),0,542390,0.03500032424926758,Success,0.0,542390
N-stabu75,60,Greedy (best_insertion),1,542390,0.03499960899353027,Success,0.0,542390
N-stabu75,60,Greedy (look_ahead),0,394570,1.8618195056915283,Success,27.253452312911374,542390
N-stabu75,60,Greedy (look_ahead),1,394570,1.818647861480713,Success,27.253452312911374,542390
N-stabu75,60,Greedy (random),0,208495,0.00999903678894043,Success,61.55994763915263,542390
N-stabu75,60,Greedy (random),1,228296,0.009000062942504883,Success,57.90925348918675,542390
