matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-t74d11xx,44,Becker (opt),0,476049,0.0010156631469726562,Success,15.19991877130917,561378
N-t74d11xx,44,Becker (opt),1,476049,0.000988006591796875,Success,15.19991877130917,561378
N-t74d11xx,44,Greedy (basic),0,234813,0.0031549930572509766,Success,58.17203381678655,561378
N-t74d11xx,44,Greedy (basic),1,234813,0.00448918342590332,Success,58.17203381678655,561378
N-t74d11xx,44,Greedy (best_insertion),0,561378,0.022001266479492188,Success,0.0,561378
N-t74d11xx,44,Greedy (best_insertion),1,561378,0.025997161865234375,Success,0.0,561378
N-t74d11xx,44,Greedy (look_ahead),0,314558,0.7540013790130615,Success,43.966810241940365,561378
N-t74d11xx,44,Greedy (look_ahead),1,314558,0.745028018951416,Success,43.966810241940365,561378
N-t74d11xx,44,Greedy (random),0,219159,0.003999471664428711,Success,60.960529269048656,561378
N-t74d11xx,44,Greedy (random),1,243925,0.005001068115234375,Success,56.548885064965134,561378
