matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-t65b11xx,44,Becker (opt),0,319991,0.0,Success,9.816217191203453,354821
N-t65b11xx,44,Becker (opt),1,319991,0.001001119613647461,Success,9.816217191203453,354821
N-t65b11xx,44,Greedy (basic),0,157466,0.0039980411529541016,Success,55.62100326643575,354821
N-t65b11xx,44,Greedy (basic),1,157466,0.004000663757324219,Success,55.62100326643575,354821
N-t65b11xx,44,Greedy (best_insertion),0,354821,0.0169985294342041,Success,0.0,354821
N-t65b11xx,44,Greedy (best_insertion),1,354821,0.01700448989868164,Success,0.0,354821
N-t65b11xx,44,Greedy (look_ahead),0,222722,0.8117423057556152,Success,37.229758103381705,354821
N-t65b11xx,44,Greedy (look_ahead),1,222722,0.7320261001586914,Success,37.229758103381705,354821
N-t65b11xx,44,Greedy (random),0,164601,0.003997802734375,Success,53.61013017831526,354821
N-t65b11xx,44,Greedy (random),1,132582,0.004000186920166016,Success,62.63411692092633,354821
