matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-t70k11xx,44,Becker (opt),0,55175900,0.0,Success,8.734997551970993,60456800
N-t70k11xx,44,Becker (opt),1,55175900,0.0,Success,8.734997551970993,60456800
N-t70k11xx,44,Greedy (basic),0,23493800,0.003999233245849609,Success,61.139524420743406,60456800
N-t70k11xx,44,Greedy (basic),1,23493800,0.005000114440917969,Success,61.139524420743406,60456800
N-t70k11xx,44,Greedy (best_insertion),0,60456800,0.019009828567504883,Success,0.0,60456800
N-t70k11xx,44,Greedy (best_insertion),1,60456800,0.016999483108520508,Success,0.0,60456800
N-t70k11xx,44,Greedy (look_ahead),0,34616300,0.7515621185302734,Success,42.742090219793305,60456800
N-t70k11xx,44,Greedy (look_ahead),1,34616300,0.7764241695404053,Success,42.742090219793305,60456800
N-t70k11xx,44,Greedy (random),0,21456500,0.003999471664428711,Success,64.50936867316828,60456800
N-t70k11xx,44,Greedy (random),1,22371400,0.003999948501586914,Success,62.99605668841222,60456800
