matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-t70l11xx,44,Becker (opt),0,18706,0.0009989738464355469,Success,25.613393247703502,25147
N-t70l11xx,44,Becker (opt),1,18706,0.0010001659393310547,Success,25.613393247703502,25147
N-t70l11xx,44,Greedy (basic),0,4608,0.004001140594482422,Success,81.67574660993358,25147
N-t70l11xx,44,Greedy (basic),1,4608,0.004999637603759766,Success,81.67574660993358,25147
N-t70l11xx,44,Greedy (best_insertion),0,25147,0.01899886131286621,Success,0.0,25147
N-t70l11xx,44,Greedy (best_insertion),1,25147,0.016999483108520508,Success,0.0,25147
N-t70l11xx,44,Greedy (look_ahead),0,18990,0.7588396072387695,Success,24.48403388078101,25147
N-t70l11xx,44,Greedy (look_ahead),1,18990,0.7395532131195068,Success,24.48403388078101,25147
N-t70l11xx,44,Greedy (random),0,7717,0.004000186920166016,Success,69.3124428361236,25147
N-t70l11xx,44,Greedy (random),1,4615,0.0049991607666015625,Success,81.64791028750943,25147
