matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-t70d11xx,44,Becker (opt),0,328713,0.0,Success,11.807696332128685,372723
N-t70d11xx,44,Becker (opt),1,328713,0.0,Success,11.807696332128685,372723
N-t70d11xx,44,Greedy (basic),0,164453,0.003997087478637695,Success,55.877957625367905,372723
N-t70d11xx,44,Greedy (basic),1,164453,0.003998994827270508,Success,55.877957625367905,372723
N-t70d11xx,44,Greedy (best_insertion),0,372723,0.016001224517822266,Success,0.0,372723
N-t70d11xx,44,Greedy (best_insertion),1,372723,0.016999006271362305,Success,0.0,372723
N-t70d11xx,44,Greedy (look_ahead),0,232706,0.7901761531829834,Success,37.56596721962423,372723
N-t70d11xx,44,Greedy (look_ahead),1,232706,0.7585980892181396,Success,37.56596721962423,372723
N-t70d11xx,44,Greedy (random),0,171925,0.004005908966064453,Success,53.873251717763594,372723
N-t70d11xx,44,Greedy (random),1,149172,0.006000518798828125,Success,59.97778511119518,372723
