matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-t75d11xx,44,Becker (opt),0,472783,0.0009989738464355469,Success,17.634484656954804,574006
N-t75d11xx,44,Becker (opt),1,472783,0.0009989738464355469,Success,17.634484656954804,574006
N-t75d11xx,44,Greedy (basic),0,224130,0.004170417785644531,Success,60.953369825402525,574006
N-t75d11xx,44,Greedy (basic),1,224130,0.004193782806396484,Success,60.953369825402525,574006
N-t75d11xx,44,Greedy (best_insertion),0,574006,0.022589683532714844,Success,0.0,574006
N-t75d11xx,44,Greedy (best_insertion),1,574006,0.022999048233032227,Success,0.0,574006
N-t75d11xx,44,Greedy (look_ahead),0,275736,0.7461357116699219,Success,51.96287146824249,574006
N-t75d11xx,44,Greedy (look_ahead),1,275736,0.8114395141601562,Success,51.96287146824249,574006
N-t75d11xx,44,Greedy (random),0,245883,0.003998517990112305,Success,57.16368818444406,574006
N-t75d11xx,44,Greedy (random),1,222135,0.003998517990112305,Success,61.3009271680087,574006
