matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-t70i11xx,44,Becker (opt),0,22964448,0.0009987354278564453,Success,7.318495568474552,24777811
N-t70i11xx,44,Becker (opt),1,22964448,0.0,Success,7.318495568474552,24777811
N-t70i11xx,44,Greedy (basic),0,10536121,0.006000995635986328,Success,57.47759557936736,24777811
N-t70i11xx,44,Greedy (basic),1,10536121,0.003999233245849609,Success,57.47759557936736,24777811
N-t70i11xx,44,Greedy (best_insertion),0,24777811,0.03286266326904297,Success,0.0,24777811
N-t70i11xx,44,Greedy (best_insertion),1,24777811,0.019001007080078125,Success,0.0,24777811
N-t70i11xx,44,Greedy (look_ahead),0,15257208,0.7656903266906738,Success,38.42390677691423,24777811
N-t70i11xx,44,Greedy (look_ahead),1,15257208,0.7925491333007812,Success,38.42390677691423,24777811
N-t70i11xx,44,Greedy (random),0,11611516,0.005000591278076172,Success,53.13744220585104,24777811
N-t70i11xx,44,Greedy (random),1,11359275,0.005000114440917969,Success,54.155453845378034,24777811
