matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-t70u11xx,44,Becker (opt),0,18218100,0.0,Success,15.951115540054255,21675600
N-t70u11xx,44,Becker (opt),1,18218100,0.0,Success,15.951115540054255,21675600
N-t70u11xx,44,Greedy (basic),0,8472700,0.003998517990112305,Success,60.91134732141209,21675600
N-t70u11xx,44,Greedy (basic),1,8472700,0.004000425338745117,Success,60.91134732141209,21675600
N-t70u11xx,44,Greedy (best_insertion),0,21675600,0.018001317977905273,Success,0.0,21675600
N-t70u11xx,44,Greedy (best_insertion),1,21675600,0.01899862289428711,Success,0.0,21675600
N-t70u11xx,44,Greedy (look_ahead),0,12332100,0.7470715045928955,Success,43.10607318828544,21675600
N-t70u11xx,44,Greedy (look_ahead),1,12332100,0.7573831081390381,Success,43.10607318828544,21675600
N-t70u11xx,44,Greedy (random),0,10334200,0.003998756408691406,Success,52.32334975733083,21675600
N-t70u11xx,44,Greedy (random),1,11714300,0.004000425338745117,Success,45.95628264038827,21675600
