matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-t70f11xx,44,Becker (opt),0,323942,0.0009984970092773438,Success,8.861692550078775,355440
N-t70f11xx,44,Becker (opt),1,323942,0.001001119613647461,Success,8.861692550078775,355440
N-t70f11xx,44,Greedy (basic),0,174714,0.003999471664428711,Success,50.84571235651587,355440
N-t70f11xx,44,Greedy (basic),1,174714,0.004000186920166016,Success,50.84571235651587,355440
N-t70f11xx,44,Greedy (best_insertion),0,355440,0.023998260498046875,Success,0.0,355440
N-t70f11xx,44,Greedy (best_insertion),1,355440,0.025000572204589844,Success,0.0,355440
N-t70f11xx,44,Greedy (look_ahead),0,203626,0.7310991287231445,Success,42.711568759846955,355440
N-t70f11xx,44,Greedy (look_ahead),1,203626,0.7455339431762695,Success,42.711568759846955,355440
N-t70f11xx,44,Greedy (random),0,135375,0.004000425338745117,Success,61.913403106009454,355440
N-t70f11xx,44,Greedy (random),1,168198,0.004999876022338867,Success,52.67893315327481,355440
