matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-tiw56r58,56,Becker (non-opt),0,118012,0.030000925064086914,Success,8.493001977280658,128965
N-tiw56r58,56,Becker (non-opt),1,118012,0.028001785278320312,Success,8.493001977280658,128965
N-tiw56r58,56,Becker (opt),0,111632,0.0009987354278564453,Success,13.44008064203466,128965
N-tiw56r58,56,Becker (opt),1,111632,0.0009999275207519531,Success,13.44008064203466,128965
N-tiw56r58,56,Greedy (basic),0,41575,0.00699925422668457,Success,67.76257124025898,128965
N-tiw56r58,56,Greedy (basic),1,41575,0.0069980621337890625,Success,67.76257124025898,128965
N-tiw56r58,56,Greedy (best_insertion),0,128965,0.20600056648254395,Success,0.0,128965
N-tiw56r58,56,Greedy (best_insertion),1,128965,0.21199965476989746,Success,0.0,128965
N-tiw56r58,56,Greedy (random),0,70327,0.0069997310638427734,Success,45.46815027332997,128965
N-tiw56r58,56,Greedy (random),1,73181,0.008000373840332031,Success,43.25514674524096,128965
N-tiw56r58,56,GreatDeluge,0,126931,0.0800008773803711,Success,1.577172100957624,128965
N-tiw56r58,56,GreatDeluge,1,125774,0.0709991455078125,Success,2.47431473655643,128965
