matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-r100d2,100,Becker (non-opt),0,134410.0,0.22855234146118164,Success,4.829002336614034,141230
N-r100d2,100,Becker (non-opt),1,134410.0,0.21853876113891602,Success,4.829002336614034,141230
N-r100d2,100,Becker (opt),0,134812.0,0.0010001659393310547,Success,4.544360263400128,141230
N-r100d2,100,Becker (opt),1,134812.0,0.001999378204345703,Success,4.544360263400128,141230
N-r100d2,100,Greedy (basic),0,39631.0,0.06600046157836914,Success,71.93868158323302,141230
N-r100d2,100,Greedy (basic),1,39631.0,0.06999826431274414,Success,71.93868158323302,141230
N-r100d2,100,Greedy (best_insertion),0,141230.0,0.21156549453735352,Success,0.0,141230
N-r100d2,100,Greedy (best_insertion),1,141230.0,0.21899914741516113,Success,0.0,141230
N-r100d2,100,Greedy (random),0,40083.0,0.07000017166137695,Success,71.61863626708207,141230
N-r100d2,100,Greedy (random),1,42268.0,0.06199955940246582,Success,70.07151455073284,141230
N-r100d2,100,GreatDeluge,0,136421.0,0.11799955368041992,Success,3.405083905685761,141230
N-r100d2,100,GreatDeluge,1,137170.0,0.1249992847442627,Success,2.8747433264887063,141230
N-r100d2,100,LocalSearch best,0,134333.96349599952,0.095001220703125,Success,4.8828411130783005,141230
N-r100d2,100,LocalSearch best,1,133212.61822738367,0.09399819374084473,Success,5.676826292300733,141230
N-r100d2,100,LocalSearch best rest,0,133404.67180939164,0.08550045490264893,Success,5.540839899885547,141230
N-r100d2,100,LocalSearch best rest,1,134225.9560327378,0.08279871940612793,Success,4.959317402295689,141230
N-r100d2,100,LocalSearch random,0,121915.23782137036,0.09300017356872559,Success,13.676104353628576,141230
N-r100d2,100,LocalSearch random,1,123910.22182498206,0.09100008010864258,Success,12.263526286920586,141230
N-r100d2,100,LocalSearch first,0,127811.05315543246,0.09351444244384766,Success,9.50148470195252,141230
N-r100d2,100,LocalSearch first,1,129204.770557623,0.09255790710449219,Success,8.51464238644552,141230
