matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-r250e0,250,Becker (non-opt),0,985758.0,3.0432918071746826,Success,1.7955111722576935,1003781
N-r250e0,250,Becker (non-opt),1,985758.0,2.7788877487182617,Success,1.7955111722576935,1003781
N-r250e0,250,Becker (opt),0,984108.0,0.0049991607666015625,Success,1.9598896572061038,1003781
N-r250e0,250,Becker (opt),1,984108.0,0.004000425338745117,Success,1.9598896572061038,1003781
N-r250e0,250,Greedy (basic),0,142533.0,0.8680262565612793,Success,85.80038873021107,1003781
N-r250e0,250,Greedy (basic),1,142533.0,0.8118796348571777,Success,85.80038873021107,1003781
N-r250e0,250,Greedy (best_insertion),0,1003781.0,2.7066476345062256,Success,0.0,1003781
N-r250e0,250,Greedy (best_insertion),1,1003781.0,2.5784718990325928,Success,0.0,1003781
N-r250e0,250,Greedy (random),0,143946.0,0.8266339302062988,Success,85.6596209731007,1003781
N-r250e0,250,Greedy (random),1,151178.0,0.8286552429199219,Success,84.93914509240561,1003781
N-r250e0,250,GreatDeluge,0,917963.0,0.21599793434143066,Success,8.549474437153123,1003781
N-r250e0,250,GreatDeluge,1,880371.0,0.23157405853271484,Success,12.294514440898961,1003781
N-r250e0,250,LocalSearch best,0,857718.4650787727,0.21299982070922852,Success,14.551235271560953,1003781
N-r250e0,250,LocalSearch best,1,866055.2491831676,0.21700000762939453,Success,13.7206971258504,1003781
N-r250e0,250,LocalSearch best rest,0,862838.124290376,0.19850192070007325,Success,14.041197802072766,1003781
N-r250e0,250,LocalSearch best rest,1,859675.903075766,0.19765820503234863,Success,14.356228791363252,1003781
N-r250e0,250,LocalSearch random,0,823525.6282482583,0.2220001220703125,Success,17.95763934082651,1003781
N-r250e0,250,LocalSearch random,1,815192.0784588052,0.21799969673156738,Success,18.787855273331015,1003781
N-r250e0,250,LocalSearch first,0,793833.1862728794,0.21700000762939453,Success,20.915699114360667,1003781
N-r250e0,250,LocalSearch first,1,816593.2559764641,0.22100019454956055,Success,18.648265311211894,1003781
