matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-r250b0,250,Becker (non-opt),0,991618.0,2.9098997116088867,Success,1.5494070832307412,1007224
N-r250b0,250,Becker (non-opt),1,991618.0,2.97336745262146,Success,1.5494070832307412,1007224
N-r250b0,250,Becker (opt),0,989939.0,0.003999948501586914,Success,1.7161028728465564,1007224
N-r250b0,250,Becker (opt),1,989939.0,0.004000186920166016,Success,1.7161028728465564,1007224
N-r250b0,250,Greedy (basic),0,140986.0,0.7765429019927979,Success,86.00251781133095,1007224
N-r250b0,250,Greedy (basic),1,140986.0,0.8821001052856445,Success,86.00251781133095,1007224
N-r250b0,250,Greedy (best_insertion),0,1007224.0,2.743575096130371,Success,0.0,1007224
N-r250b0,250,Greedy (best_insertion),1,1007224.0,2.547780990600586,Success,0.0,1007224
N-r250b0,250,Greedy (random),0,152533.0,0.7515304088592529,Success,84.85609953694511,1007224
N-r250b0,250,Greedy (random),1,150681.0,0.7512328624725342,Success,85.03997124770657,1007224
N-r250b0,250,GreatDeluge,0,872652.0,0.23676705360412598,Success,13.360682430124779,1007224
N-r250b0,250,GreatDeluge,1,888904.0,0.19609570503234863,Success,11.747138670246143,1007224
N-r250b0,250,LocalSearch best,0,872776.1359554846,0.21000146865844727,Success,13.348357867218752,1007224
N-r250b0,250,LocalSearch best,1,872315.2999854523,0.21899914741516113,Success,13.394110943995347,1007224
N-r250b0,250,LocalSearch best rest,0,864472.7786856911,0.19724557399749756,Success,14.172738270167207,1007224
N-r250b0,250,LocalSearch best rest,1,865874.797235027,0.1962059497833252,Success,14.033541969311003,1007224
N-r250b0,250,LocalSearch random,0,793575.2033115565,0.21799993515014648,Success,21.21164673284627,1007224
N-r250b0,250,LocalSearch random,1,785003.3519614049,0.21956086158752441,Success,22.062683974825372,1007224
N-r250b0,250,LocalSearch first,0,776776.650711113,0.21499991416931152,Success,22.879453754962846,1007224
N-r250b0,250,LocalSearch first,1,832134.0673981066,0.2180004119873047,Success,17.383415466856768,1007224
