matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-r200e0,200,Becker (non-opt),0,628937.0,1.5458626747131348,Success,1.68358326546372,639707
N-r200e0,200,Becker (non-opt),1,628937.0,1.5276529788970947,Success,1.68358326546372,639707
N-r200e0,200,Becker (opt),0,628051.0,0.0030002593994140625,Success,1.8220841729104105,639707
N-r200e0,200,Becker (opt),1,628051.0,0.0019998550415039062,Success,1.8220841729104105,639707
N-r200e0,200,Greedy (basic),0,100608.0,0.46021366119384766,Success,84.2727998912002,639707
N-r200e0,200,Greedy (basic),1,100608.0,0.4105844497680664,Success,84.2727998912002,639707
N-r200e0,200,Greedy (best_insertion),0,639707.0,1.440206527709961,Success,0.0,639707
N-r200e0,200,Greedy (best_insertion),1,639707.0,1.4131784439086914,Success,0.0,639707
N-r200e0,200,Greedy (random),0,104417.0,0.3899998664855957,Success,83.67737104643219,639707
N-r200e0,200,Greedy (random),1,101009.0,0.34891843795776367,Success,84.21011494324746,639707
N-r200e0,200,GreatDeluge,0,546660.0,0.20168423652648926,Success,14.545252748523934,639707
N-r200e0,200,GreatDeluge,1,553829.0,0.22099995613098145,Success,13.42458344210709,639707
N-r200e0,200,LocalSearch best,0,544299.1921192128,0.18599796295166016,Success,14.914297933395629,639707
N-r200e0,200,LocalSearch best,1,541794.4803464769,0.18802213668823242,Success,15.30583840000549,639707
N-r200e0,200,LocalSearch best rest,0,537266.4578174254,0.16739988327026367,Success,16.01366597248031,639707
N-r200e0,200,LocalSearch best rest,1,538506.6270689525,0.1660982608795166,Success,15.819800773017562,639707
N-r200e0,200,LocalSearch random,0,509458.8389970399,0.18902897834777832,Success,20.360596492294146,639707
N-r200e0,200,LocalSearch random,1,509024.45759740967,0.18700003623962402,Success,20.428499672911244,639707
N-r200e0,200,LocalSearch first,0,504348.9112051454,0.18902373313903809,Success,21.15938840670097,639707
N-r200e0,200,LocalSearch first,1,491450.9037882999,0.1845417022705078,Success,23.175625123955204,639707
