matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-r100e2,100,Becker (non-opt),0,141675.0,0.21099853515625,Success,2.468659860526914,145261
N-r100e2,100,Becker (non-opt),1,141675.0,0.21699976921081543,Success,2.468659860526914,145261
N-r100e2,100,Becker (opt),0,141307.0,0.002000093460083008,Success,2.721996957201176,145261
N-r100e2,100,Becker (opt),1,141307.0,0.0009999275207519531,Success,2.721996957201176,145261
N-r100e2,100,Greedy (basic),0,39663.0,0.06999993324279785,Success,72.69535525708896,145261
N-r100e2,100,Greedy (basic),1,39663.0,0.06500029563903809,Success,72.69535525708896,145261
N-r100e2,100,Greedy (best_insertion),0,145261.0,0.2220010757446289,Success,0.0,145261
N-r100e2,100,Greedy (best_insertion),1,145261.0,0.21100664138793945,Success,0.0,145261
N-r100e2,100,Greedy (random),0,41240.0,0.06699371337890625,Success,71.60972318791691,145261
N-r100e2,100,Greedy (random),1,39463.0,0.06200385093688965,Success,72.83303846180324,145261
N-r100e2,100,GreatDeluge,0,138459.0,0.12299466133117676,Success,4.682605792332422,145261
N-r100e2,100,GreatDeluge,1,140396.0,0.13499999046325684,Success,3.349143954674689,145261
N-r100e2,100,LocalSearch best,0,137901.0708661344,0.10300421714782715,Success,5.0666931481027975,145261
N-r100e2,100,LocalSearch best,1,138287.64547848506,0.09406471252441406,Success,4.800568990654708,145261
N-r100e2,100,LocalSearch best rest,0,138251.93213595275,0.08305728435516357,Success,4.825154627909244,145261
N-r100e2,100,LocalSearch best rest,1,136208.82312576778,0.08509297370910644,Success,6.231663608423608,145261
N-r100e2,100,LocalSearch random,0,131300.5524870205,0.09351396560668945,Success,9.610595764162097,145261
N-r100e2,100,LocalSearch random,1,125070.19621129772,0.09399938583374023,Success,13.899672856928067,145261
N-r100e2,100,LocalSearch first,0,122817.5606148919,0.09499835968017578,Success,15.45042329676107,145261
N-r100e2,100,LocalSearch first,1,128529.53050609406,0.09300017356872559,Success,11.51821169750032,145261
