matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-r200c1,200,Becker (non-opt),0,594257.0,1.6305601596832275,Success,2.389118301188235,608802
N-r200c1,200,Becker (non-opt),1,594257.0,1.520634412765503,Success,2.389118301188235,608802
N-r200c1,200,Becker (opt),0,591967.0,0.0030007362365722656,Success,2.7652668683742823,608802
N-r200c1,200,Becker (opt),1,591967.0,0.0029993057250976562,Success,2.7652668683742823,608802
N-r200c1,200,Greedy (basic),0,123582.0,0.41458797454833984,Success,79.70078941922004,608802
N-r200c1,200,Greedy (basic),1,123582.0,0.42599987983703613,Success,79.70078941922004,608802
N-r200c1,200,Greedy (best_insertion),0,608802.0,1.4589922428131104,Success,0.0,608802
N-r200c1,200,Greedy (best_insertion),1,608802.0,1.4067373275756836,Success,0.0,608802
N-r200c1,200,Greedy (random),0,121164.0,0.4256248474121094,Success,80.0979628844846,608802
N-r200c1,200,Greedy (random),1,124872.0,0.44554948806762695,Success,79.48889786827245,608802
N-r200c1,200,GreatDeluge,0,550712.0,0.22000360488891602,Success,9.54169007329148,608802
N-r200c1,200,GreatDeluge,1,536491.0,0.19199657440185547,Success,11.877589101218458,608802
N-r200c1,200,LocalSearch best,0,526939.2453746722,0.17956137657165527,Success,13.446531815816599,608802
N-r200c1,200,LocalSearch best,1,524884.7959405698,0.18600010871887207,Success,13.783989549875027,608802
N-r200c1,200,LocalSearch best rest,0,523175.1049193868,0.16829981803894042,Success,14.064818295704221,608802
N-r200c1,200,LocalSearch best rest,1,527781.4756231344,0.1679210901260376,Success,13.308189588218433,608802
N-r200c1,200,LocalSearch random,0,471420.89246347384,0.18654632568359375,Success,22.565810811483235,608802
N-r200c1,200,LocalSearch random,1,492849.4283905284,0.18958091735839844,Success,19.04602343774685,608802
N-r200c1,200,LocalSearch first,0,467454.7023009459,0.18856453895568848,Success,23.217285373414363,608802
N-r200c1,200,LocalSearch first,1,500561.09357300145,0.18799734115600586,Success,17.7793283246439,608802
