matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-r200a1,200,Becker (non-opt),0,592433.0,1.502547264099121,Success,3.082726816156996,611277
N-r200a1,200,Becker (non-opt),1,592433.0,1.4450616836547852,Success,3.082726816156996,611277
N-r200a1,200,Becker (opt),0,596230.0,0.0029997825622558594,Success,2.4615681597704477,611277
N-r200a1,200,Becker (opt),1,596230.0,0.004001140594482422,Success,2.4615681597704477,611277
N-r200a1,200,Greedy (basic),0,121094.0,0.4585599899291992,Success,80.18999569753156,611277
N-r200a1,200,Greedy (basic),1,121094.0,0.42202210426330566,Success,80.18999569753156,611277
N-r200a1,200,Greedy (best_insertion),0,611277.0,1.3684382438659668,Success,0.0,611277
N-r200a1,200,Greedy (best_insertion),1,611277.0,1.4250056743621826,Success,0.0,611277
N-r200a1,200,Greedy (random),0,125249.0,0.41754698753356934,Success,79.51027112094845,611277
N-r200a1,200,Greedy (random),1,128244.0,0.4513273239135742,Success,79.02031321315867,611277
N-r200a1,200,GreatDeluge,0,550623.0,0.20000243186950684,Success,9.922506490510848,611277
N-r200a1,200,GreatDeluge,1,559555.0,0.18199777603149414,Success,8.461303140801961,611277
N-r200a1,200,LocalSearch best,0,546266.6626575885,0.178999662399292,Success,10.635168236725988,611277
N-r200a1,200,LocalSearch best,1,543760.0660456929,0.1860063076019287,Success,11.04522727900888,611277
N-r200a1,200,LocalSearch best rest,0,542972.1612634151,0.1674217700958252,Success,11.174122163370269,611277
N-r200a1,200,LocalSearch best rest,1,544685.3704459342,0.1665003776550293,Success,10.893854922410913,611277
N-r200a1,200,LocalSearch random,0,495206.1935700238,0.18703269958496094,Success,18.98825024170322,611277
N-r200a1,200,LocalSearch random,1,510287.0016578665,0.18755531311035156,Success,16.521151350718817,611277
N-r200a1,200,LocalSearch first,0,516187.87397539,0.1895740032196045,Success,15.555816107036582,611277
N-r200a1,200,LocalSearch first,1,518268.93405834347,0.18755245208740234,Success,15.215371417811651,611277
