matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-p50-02,50,Becker (non-opt),0,40375.0,0.026999473571777344,Success,5.597512216792536,42769
N-p50-02,50,Becker (non-opt),1,40375.0,0.02300262451171875,Success,5.597512216792536,42769
N-p50-02,50,Becker (opt),0,38777.0,0.00099945068359375,Success,9.333863312212117,42769
N-p50-02,50,Becker (opt),1,38777.0,0.0010018348693847656,Success,9.333863312212117,42769
N-p50-02,50,Greedy (basic),0,28162.0,0.005995512008666992,Success,34.153241834038674,42769
N-p50-02,50,Greedy (basic),1,28162.0,0.0060002803802490234,Success,34.153241834038674,42769
N-p50-02,50,Greedy (best_insertion),0,42016.0,0.03299975395202637,Success,1.7606210105450208,42769
N-p50-02,50,Greedy (best_insertion),1,42016.0,0.029558658599853516,Success,1.7606210105450208,42769
N-p50-02,50,Greedy (random),0,27634.0,0.007999897003173828,Success,35.38778086932124,42769
N-p50-02,50,Greedy (random),1,27877.0,0.00599980354309082,Success,34.819612336037785,42769
N-p50-02,50,GreatDeluge,0,42769.0,0.07602739334106445,Success,0.0,42769
N-p50-02,50,GreatDeluge,1,42425.0,0.0709998607635498,Success,0.8043208866234889,42769
N-p50-02,50,LocalSearch best,0,41458.73361025165,0.05699944496154785,Success,3.063589024172533,42769
N-p50-02,50,LocalSearch best,1,41296.71647928266,0.06199932098388672,Success,3.4424081010015226,42769
N-p50-02,50,LocalSearch best rest,0,41762.58844952088,0.05399994850158692,Success,2.3531332284578057,42769
N-p50-02,50,LocalSearch best rest,1,41266.21463599932,0.056700396537780764,Success,3.513725745284387,42769
N-p50-02,50,LocalSearch random,0,36645.53020563923,0.06199979782104492,Success,14.317542599454672,42769
N-p50-02,50,LocalSearch random,1,39273.47621138328,0.06299996376037598,Success,8.17303137463285,42769
N-p50-02,50,LocalSearch first,0,38181.9366574477,0.062000274658203125,Success,10.725205972906304,42769
N-p50-02,50,LocalSearch first,1,37074.18791578105,0.06299972534179688,Success,13.315279955619614,42769
