matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-p44-37,44,Becker (non-opt),0,42556,0.011997699737548828,Success,4.062401370665945,44358
N-p44-37,44,Becker (non-opt),1,42556,0.014999866485595703,Success,4.062401370665945,44358
N-p44-37,44,Becker (opt),0,40558,0.0010025501251220703,Success,8.566662157897111,44358
N-p44-37,44,Becker (opt),1,40558,0.0010001659393310547,Success,8.566662157897111,44358
N-p44-37,44,Greedy (basic),0,27085,0.003998279571533203,Success,38.93998827719915,44358
N-p44-37,44,Greedy (basic),1,27085,0.004998922348022461,Success,38.93998827719915,44358
N-p44-37,44,Greedy (best_insertion),0,44358,0.08500003814697266,Success,0.0,44358
N-p44-37,44,Greedy (best_insertion),1,44358,0.0911417007446289,Success,0.0,44358
N-p44-37,44,Greedy (random),0,26864,0.003999233245849609,Success,39.43820731322422,44358
N-p44-37,44,Greedy (random),1,25733,0.004002094268798828,Success,41.987916497587804,44358
N-p44-37,44,GreatDeluge,0,42788,0.06499981880187988,Success,3.5393841020785426,44358
N-p44-37,44,GreatDeluge,1,43870,0.059001922607421875,Success,1.1001397718562604,44358
