matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-p50-13,50,Becker (non-opt),0,40368.0,0.02700018882751465,Success,4.587676380911863,42309
N-p50-13,50,Becker (non-opt),1,40368.0,0.0240020751953125,Success,4.587676380911863,42309
N-p50-13,50,Becker (opt),0,36324.0,0.0010008811950683594,Success,14.145926398638586,42309
N-p50-13,50,Becker (opt),1,36324.0,0.0010025501251220703,Success,14.145926398638586,42309
N-p50-13,50,Greedy (basic),0,32515.0,0.00799703598022461,Success,23.148739038975158,42309
N-p50-13,50,Greedy (basic),1,32515.0,0.007997989654541016,Success,23.148739038975158,42309
N-p50-13,50,Greedy (best_insertion),0,42309.0,0.03199911117553711,Success,0.0,42309
N-p50-13,50,Greedy (best_insertion),1,42309.0,0.029999971389770508,Success,0.0,42309
N-p50-13,50,Greedy (random),0,32921.0,0.009000301361083984,Success,22.189132335909616,42309
N-p50-13,50,Greedy (random),1,31328.0,0.007999897003173828,Success,25.954288685622444,42309
N-p50-13,50,GreatDeluge,0,41429.0,0.07400012016296387,Success,2.079935711078021,42309
N-p50-13,50,GreatDeluge,1,41625.0,0.07000017166137695,Success,1.6166773027015529,42309
N-p50-13,50,LocalSearch best,0,40712.798116588536,0.06399965286254883,Success,3.772724203860796,42309
N-p50-13,50,LocalSearch best,1,40529.79966101443,0.06100010871887207,Success,4.20525263888432,42309
N-p50-13,50,LocalSearch best rest,0,40978.63911539708,0.05759990215301514,Success,3.144392173303355,42309
N-p50-13,50,LocalSearch best rest,1,40968.398722776474,0.0576033353805542,Success,3.1685959895613847,42309
N-p50-13,50,LocalSearch random,0,38532.5340777286,0.06099653244018555,Success,8.925916287956236,42309
N-p50-13,50,LocalSearch random,1,38673.525946798356,0.06099987030029297,Success,8.59267307949052,42309
N-p50-13,50,LocalSearch first,0,38671.24738919119,0.06200122833251953,Success,8.598058594646089,42309
N-p50-13,50,LocalSearch first,1,36785.98885266297,0.060999393463134766,Success,13.053986497759407,42309
