matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-atp134,134,Becker (non-opt),0,1650.0,0.4030032157897949,Success,1.1976047904191618,1670
N-atp134,134,Becker (non-opt),1,1650.0,0.41679811477661133,Success,1.1976047904191618,1670
N-atp134,134,Becker (non-opt),2,1650.0,0.35000157356262207,Success,1.1976047904191618,1670
N-atp134,134,Becker (non-opt),3,1650.0,0.37212371826171875,Success,1.1976047904191618,1670
N-atp134,134,Becker (non-opt),4,1650.0,0.3580460548400879,Success,1.1976047904191618,1670
N-atp134,134,Becker (opt),0,1571.0,0.0010001659393310547,Success,5.92814371257485,1670
N-atp134,134,Becker (opt),1,1571.0,0.002189159393310547,Success,5.92814371257485,1670
N-atp134,134,Becker (opt),2,1571.0,0.0015804767608642578,Success,5.92814371257485,1670
N-atp134,134,Becker (opt),3,1571.0,0.0026040077209472656,Success,5.92814371257485,1670
N-atp134,134,Becker (opt),4,1571.0,0.0026133060455322266,Success,5.92814371257485,1670
N-atp134,134,Greedy (basic),0,986.0,0.1254591941833496,Success,40.958083832335326,1670
N-atp134,134,Greedy (basic),1,986.0,0.12900018692016602,Success,40.958083832335326,1670
N-atp134,134,Greedy (basic),2,986.0,0.09061098098754883,Success,40.958083832335326,1670
N-atp134,134,Greedy (basic),3,986.0,0.10200166702270508,Success,40.958083832335326,1670
N-atp134,134,Greedy (basic),4,986.0,0.08900117874145508,Success,40.958083832335326,1670
N-atp134,134,Greedy (best_insertion),0,,3.0,Timeout,,1670
N-atp134,134,Greedy (best_insertion),1,,3.0,Timeout,,1670
N-atp134,134,Greedy (best_insertion),2,,3.0,Timeout,,1670
N-atp134,134,Greedy (best_insertion),3,,3.0,Timeout,,1670
N-atp134,134,Greedy (best_insertion),4,,3.0,Timeout,,1670
N-atp134,134,Greedy (look_ahead),0,,3.0,Timeout,,1670
N-atp134,134,Greedy (look_ahead),1,,3.0,Timeout,,1670
N-atp134,134,Greedy (look_ahead),2,,3.0,Timeout,,1670
N-atp134,134,Greedy (look_ahead),3,,3.0,Timeout,,1670
N-atp134,134,Greedy (look_ahead),4,,3.0,Timeout,,1670
N-atp134,134,Greedy (random),0,1073.0,0.15799951553344727,Success,35.74850299401198,1670
N-atp134,134,Greedy (random),1,989.0,0.14800000190734863,Success,40.778443113772454,1670
N-atp134,134,Greedy (random),2,942.0,0.18070149421691895,Success,43.59281437125748,1670
N-atp134,134,Greedy (random),3,953.0,0.15603208541870117,Success,42.93413173652695,1670
N-atp134,134,Greedy (random),4,1020.0,0.1390845775604248,Success,38.92215568862276,1670
N-atp134,134,GreatDeluge,0,1670.0,0.41455912590026855,Success,0.0,1670
N-atp134,134,GreatDeluge,1,1621.0,0.3045003414154053,Success,2.9341317365269464,1670
N-atp134,134,GreatDeluge,2,1665.0,0.36511778831481934,Success,0.29940119760479045,1670
N-atp134,134,GreatDeluge,3,1647.0,0.39600205421447754,Success,1.377245508982036,1670
N-atp134,134,GreatDeluge,4,1650.0,0.4421567916870117,Success,1.1976047904191618,1670
