matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-atp111,111,Becker (non-opt),0,1396.0,0.18500089645385742,Success,2.5819958129797627,1433
N-atp111,111,Becker (non-opt),1,1396.0,0.18416857719421387,Success,2.5819958129797627,1433
N-atp111,111,Becker (non-opt),2,1396.0,0.226548433303833,Success,2.5819958129797627,1433
N-atp111,111,Becker (non-opt),3,1396.0,0.22157716751098633,Success,2.5819958129797627,1433
N-atp111,111,Becker (non-opt),4,1396.0,0.19856882095336914,Success,2.5819958129797627,1433
N-atp111,111,Becker (opt),0,1321.0,0.0010006427764892578,Success,7.815771109560362,1433
N-atp111,111,Becker (opt),1,1321.0,0.001999378204345703,Success,7.815771109560362,1433
N-atp111,111,Becker (opt),2,1321.0,0.0010001659393310547,Success,7.815771109560362,1433
N-atp111,111,Becker (opt),3,1321.0,0.0010027885437011719,Success,7.815771109560362,1433
N-atp111,111,Becker (opt),4,1321.0,0.0019979476928710938,Success,7.815771109560362,1433
N-atp111,111,Greedy (basic),0,769.0,0.07700014114379883,Success,46.33635729239358,1433
N-atp111,111,Greedy (basic),1,769.0,0.050000667572021484,Success,46.33635729239358,1433
N-atp111,111,Greedy (basic),2,769.0,0.059999942779541016,Success,46.33635729239358,1433
N-atp111,111,Greedy (basic),3,769.0,0.0559999942779541,Success,46.33635729239358,1433
N-atp111,111,Greedy (basic),4,769.0,0.05700039863586426,Success,46.33635729239358,1433
N-atp111,111,Greedy (best_insertion),0,1433.0,3.304046630859375,Success,0.0,1433
N-atp111,111,Greedy (best_insertion),1,1433.0,3.108725070953369,Success,0.0,1433
N-atp111,111,Greedy (best_insertion),2,1433.0,3.315715789794922,Success,0.0,1433
N-atp111,111,Greedy (best_insertion),3,1433.0,3.190221071243286,Success,0.0,1433
N-atp111,111,Greedy (best_insertion),4,1433.0,3.282442092895508,Success,0.0,1433
N-atp111,111,Greedy (look_ahead),0,,3.0,Timeout,,1433
N-atp111,111,Greedy (look_ahead),1,,3.0,Timeout,,1433
N-atp111,111,Greedy (look_ahead),2,,3.0,Timeout,,1433
N-atp111,111,Greedy (look_ahead),3,,3.0,Timeout,,1433
N-atp111,111,Greedy (look_ahead),4,,3.0,Timeout,,1433
N-atp111,111,Greedy (random),0,774.0,0.06100177764892578,Success,45.987438939288204,1433
N-atp111,111,Greedy (random),1,787.0,0.06100106239318848,Success,45.08025122121423,1433
N-atp111,111,Greedy (random),2,754.0,0.07400035858154297,Success,47.3831123517097,1433
N-atp111,111,Greedy (random),3,756.0,0.05299806594848633,Success,47.24354501046755,1433
N-atp111,111,Greedy (random),4,731.0,0.0670008659362793,Success,48.98813677599442,1433
N-atp111,111,GreatDeluge,0,1409.0,0.2985806465148926,Success,1.6748080949057922,1433
N-atp111,111,GreatDeluge,1,1347.0,0.13100194931030273,Success,6.001395673412421,1433
N-atp111,111,GreatDeluge,2,1390.0,0.19100046157836914,Success,3.0006978367062107,1433
N-atp111,111,GreatDeluge,3,1371.0,0.21354222297668457,Success,4.326587578506629,1433
N-atp111,111,GreatDeluge,4,1396.0,0.295001745223999,Success,2.5819958129797627,1433
