matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-t1d200,200,Becker (non-opt),0,379975.0,1.3617546558380127,Success,3.256892763394073,392767
N-t1d200,200,Becker (non-opt),1,379975.0,1.3546338081359863,Success,3.256892763394073,392767
N-t1d200,200,Becker (opt),0,364492.0,0.0019998550415039062,Success,7.1989245532338515,392767
N-t1d200,200,Becker (opt),1,364492.0,0.002000093460083008,Success,7.1989245532338515,392767
N-t1d200,200,Greedy (basic),0,336431.0,0.42055177688598633,Success,14.343363877311486,392767
N-t1d200,200,Greedy (basic),1,336431.0,0.4185609817504883,Success,14.343363877311486,392767
N-t1d200,200,Greedy (best_insertion),0,392767.0,1.378631830215454,Success,0.0,392767
N-t1d200,200,Greedy (best_insertion),1,392767.0,1.309929370880127,Success,0.0,392767
N-t1d200,200,Greedy (random),0,334852.0,0.43454980850219727,Success,14.74538339524451,392767
N-t1d200,200,Greedy (random),1,330161.0,0.44252920150756836,Success,15.93973017081374,392767
N-t1d200,200,GreatDeluge,0,383213.0,0.20400023460388184,Success,2.4324854175630843,392767
N-t1d200,200,GreatDeluge,1,385297.0,0.1960005760192871,Success,1.9018909429763702,392767
N-t1d200,200,LocalSearch best,0,376447.9382545366,0.17799949645996094,Success,4.154896349607632,392767
N-t1d200,200,LocalSearch best,1,379045.0244658097,0.18745899200439453,Success,3.493668137646571,392767
N-t1d200,200,LocalSearch best rest,0,375699.2712810618,0.16920232772827148,Success,4.34550986181074,392767
N-t1d200,200,LocalSearch best rest,1,374789.8139365953,0.16830024719238282,Success,4.577061225460571,392767
N-t1d200,200,LocalSearch random,0,348257.1255490291,0.18500041961669922,Success,11.33238649147482,392767
N-t1d200,200,LocalSearch random,1,339419.97955860896,0.18799853324890137,Success,13.582358100703734,392767
N-t1d200,200,LocalSearch first,0,352201.0314804018,0.18651366233825684,Success,10.328252760440208,392767
N-t1d200,200,LocalSearch first,1,342507.3136464371,0.18800067901611328,Success,12.79631087987609,392767
