matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-t70b11xx_250,250,Becker (non-opt),0,23507867.0,3.0913851261138916,Success,3.3367394016449463,24319340
N-t70b11xx_250,250,Becker (non-opt),1,23507867.0,2.9572508335113525,Success,3.3367394016449463,24319340
N-t70b11xx_250,250,Becker (opt),0,21312750.0,0.0029997825622558594,Success,12.362958863192834,24319340
N-t70b11xx_250,250,Becker (opt),1,21312750.0,0.004000425338745117,Success,12.362958863192834,24319340
N-t70b11xx_250,250,Greedy (basic),0,16556007.0,0.7890007495880127,Success,31.922465823496854,24319340
N-t70b11xx_250,250,Greedy (basic),1,16556007.0,0.7105636596679688,Success,31.922465823496854,24319340
N-t70b11xx_250,250,Greedy (best_insertion),0,24319340.0,2.3629190921783447,Success,0.0,24319340
N-t70b11xx_250,250,Greedy (best_insertion),1,24319340.0,2.4506211280822754,Success,0.0,24319340
N-t70b11xx_250,250,Greedy (random),0,16935658.0,0.711531400680542,Success,30.361358490814304,24319340
N-t70b11xx_250,250,Greedy (random),1,16603956.0,0.7893495559692383,Success,31.72530175572199,24319340
N-t70b11xx_250,250,GreatDeluge,0,23065306.0,0.23800158500671387,Success,5.156529741349888,24319340
N-t70b11xx_250,250,GreatDeluge,1,22971055.0,0.2719991207122803,Success,5.544085489162124,24319340
N-t70b11xx_250,250,LocalSearch best,0,22397343.606345836,0.21199822425842285,Success,7.903160174799825,24319340
N-t70b11xx_250,250,LocalSearch best,1,22442590.903361388,0.2200007438659668,Success,7.71710538459766,24319340
N-t70b11xx_250,250,LocalSearch best rest,0,22547259.675875045,0.19620037078857422,Success,7.286712238592637,24319340
N-t70b11xx_250,250,LocalSearch best rest,1,22625861.597540334,0.19620187282562257,Success,6.963504776279563,24319340
N-t70b11xx_250,250,LocalSearch random,0,20993910.509304807,0.21799635887145996,Success,13.674012085423342,24319340
N-t70b11xx_250,250,LocalSearch random,1,19888186.25139282,0.21700286865234375,Success,18.22069903462504,24319340
N-t70b11xx_250,250,LocalSearch first,0,20681414.9771992,0.22164011001586914,Success,14.958979243683421,24319340
N-t70b11xx_250,250,LocalSearch first,1,19778948.784682315,0.21400117874145508,Success,18.66987843961919,24319340
