matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-be75oi_250,250,Becker (non-opt),0,5437092.0,3.041670560836792,Success,4.718083682989443,5706321
N-be75oi_250,250,Becker (non-opt),1,,1.5,Timeout,,5706321
N-be75oi_250,250,Becker (opt),0,5015295.0,0.0039997100830078125,Success,12.10983398936022,5706321
N-be75oi_250,250,Becker (opt),1,5015295.0,0.00500035285949707,Success,12.10983398936022,5706321
N-be75oi_250,250,Greedy (basic),0,3503703.0,0.8879992961883545,Success,38.59961610992442,5706321
N-be75oi_250,250,Greedy (basic),1,3503703.0,0.8515710830688477,Success,38.59961610992442,5706321
N-be75oi_250,250,Greedy (best_insertion),0,5706321.0,2.7283167839050293,Success,0.0,5706321
N-be75oi_250,250,Greedy (best_insertion),1,5706321.0,2.6945223808288574,Success,0.0,5706321
N-be75oi_250,250,Greedy (random),0,3660066.0,0.8535478115081787,Success,35.85944428993742,5706321
N-be75oi_250,250,Greedy (random),1,3491639.0,0.8792588710784912,Success,38.81103078498388,5706321
N-be75oi_250,250,GreatDeluge,0,5378262.0,0.23799920082092285,Success,5.749045663572028,5706321
N-be75oi_250,250,GreatDeluge,1,5378355.0,0.25299668312072754,Success,5.747415891955605,5706321
N-be75oi_250,250,LocalSearch best,0,5240596.374644674,0.22099995613098145,Success,8.161556725521148,5706321
N-be75oi_250,250,LocalSearch best,1,5245225.937625703,0.21803641319274902,Success,8.080426291726257,5706321
N-be75oi_250,250,LocalSearch best rest,0,5252378.5415354,0.1939610481262207,Success,7.955081013924737,5706321
N-be75oi_250,250,LocalSearch best rest,1,5290531.777110745,0.19619951248168946,Success,7.286467461070886,5706321
N-be75oi_250,250,LocalSearch random,0,4890539.110616548,0.21730422973632812,Success,14.296109338809575,5706321
N-be75oi_250,250,LocalSearch random,1,4698165.688321743,0.22209572792053223,Success,17.6673431389201,5706321
N-be75oi_250,250,LocalSearch first,0,4797895.911857824,0.21599912643432617,Success,15.91962821828944,5706321
N-be75oi_250,250,LocalSearch first,1,4927649.221787754,0.2149977684020996,Success,13.645775942367166,5706321
