matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-be75eec_250,250,Becker (non-opt),0,8230499.0,2.9035799503326416,Success,3.2521072541121536,8507161
N-be75eec_250,250,Becker (non-opt),1,,1.5,Timeout,,8507161
N-be75eec_250,250,Becker (opt),0,7383734.0,0.0049991607666015625,Success,13.205662852742531,8507161
N-be75eec_250,250,Becker (opt),1,7383734.0,0.003998994827270508,Success,13.205662852742531,8507161
N-be75eec_250,250,Greedy (basic),0,5866180.0,0.9027774333953857,Success,31.044210871288318,8507161
N-be75eec_250,250,Greedy (basic),1,5866180.0,0.9609999656677246,Success,31.044210871288318,8507161
N-be75eec_250,250,Greedy (best_insertion),0,8507161.0,2.8986611366271973,Success,0.0,8507161
N-be75eec_250,250,Greedy (best_insertion),1,8507161.0,2.8368723392486572,Success,0.0,8507161
N-be75eec_250,250,Greedy (random),0,5864056.0,0.9175641536712646,Success,31.069178072449787,8507161
N-be75eec_250,250,Greedy (random),1,5873620.0,0.9149174690246582,Success,30.95675513840634,8507161
N-be75eec_250,250,GreatDeluge,0,7918442.0,0.27500009536743164,Success,6.920275753568082,8507161
N-be75eec_250,250,GreatDeluge,1,8078209.0,0.25099992752075195,Success,5.042246173547203,8507161
N-be75eec_250,250,LocalSearch best,0,7908715.240346443,0.21055388450622559,Success,7.034611895243985,8507161
N-be75eec_250,250,LocalSearch best,1,7873486.355601273,0.2200002670288086,Success,7.448720488524049,8507161
N-be75eec_250,250,LocalSearch best rest,0,7935658.665077278,0.1980013132095337,Success,6.71789725059537,8507161
N-be75eec_250,250,LocalSearch best rest,1,7932907.718849804,0.1988982439041138,Success,6.750234081031213,8507161
N-be75eec_250,250,LocalSearch random,0,7377583.911220711,0.21900153160095215,Success,13.277955933586883,8507161
N-be75eec_250,250,LocalSearch random,1,7261335.895782545,0.21698355674743652,Success,14.644428431734804,8507161
N-be75eec_250,250,LocalSearch first,0,7003151.292645291,0.21699953079223633,Success,17.679337529343908,8507161
N-be75eec_250,250,LocalSearch first,1,7344828.8111799825,0.21699953079223633,Success,13.662985675479957,8507161
