matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-t65n11xx_150,150,Becker (non-opt),0,511469.0,0.6195511817932129,Success,2.4945000895999265,524554
N-t65n11xx_150,150,Becker (non-opt),1,511469.0,0.602778434753418,Success,2.4945000895999265,524554
N-t65n11xx_150,150,Becker (opt),0,454519.0,0.0029993057250976562,Success,13.351342283158646,524554
N-t65n11xx_150,150,Becker (opt),1,454519.0,0.0030007362365722656,Success,13.351342283158646,524554
N-t65n11xx_150,150,Greedy (basic),0,332806.0,0.17699933052062988,Success,36.5544824746356,524554
N-t65n11xx_150,150,Greedy (basic),1,332806.0,0.20099925994873047,Success,36.5544824746356,524554
N-t65n11xx_150,150,Greedy (best_insertion),0,524554.0,0.6275451183319092,Success,0.0,524554
N-t65n11xx_150,150,Greedy (best_insertion),1,524554.0,0.5779998302459717,Success,0.0,524554
N-t65n11xx_150,150,Greedy (random),0,331972.0,0.1660001277923584,Success,36.71347468516111,524554
N-t65n11xx_150,150,Greedy (random),1,347801.0,0.15736961364746094,Success,33.695863533592345,524554
N-t65n11xx_150,150,GreatDeluge,0,508942.0,0.16610217094421387,Success,2.9762426747293893,524554
N-t65n11xx_150,150,GreatDeluge,1,502682.0,0.15900015830993652,Success,4.169637444381323,524554
N-t65n11xx_150,150,LocalSearch best,0,491292.0203005661,0.13200020790100098,Success,6.3410020130308595,524554
N-t65n11xx_150,150,LocalSearch best,1,494185.78382055246,0.1249997615814209,Success,5.789340311854936,524554
N-t65n11xx_150,150,LocalSearch best rest,0,487664.5248696134,0.11250042915344238,Success,7.0325410025253055,524554
N-t65n11xx_150,150,LocalSearch best rest,1,490371.6448870585,0.12419979572296143,Success,6.516460671912048,524554
N-t65n11xx_150,150,LocalSearch random,0,465198.98235433805,0.12400007247924805,Success,11.315330289286127,524554
N-t65n11xx_150,150,LocalSearch random,1,459325.1095624129,0.12503981590270996,Success,12.435114485369878,524554
N-t65n11xx_150,150,LocalSearch first,0,444596.26408047974,0.12800002098083496,Success,15.242994223572836,524554
N-t65n11xx_150,150,LocalSearch first,1,457175.8988166397,0.12599992752075195,Success,12.84483602896181,524554
