matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-t75d11xx_150,150,Becker (non-opt),0,8902193.0,0.4230077266693115,Success,3.856427126544533,9259270
N-t75d11xx_150,150,Becker (non-opt),1,8902193.0,0.4185938835144043,Success,3.856427126544533,9259270
N-t75d11xx_150,150,Becker (opt),0,8227554.0,0.0019998550415039062,Success,11.142519874676946,9259270
N-t75d11xx_150,150,Becker (opt),1,8227554.0,0.0019998550415039062,Success,11.142519874676946,9259270
N-t75d11xx_150,150,Greedy (basic),0,6056605.0,0.11699891090393066,Success,34.58874187705942,9259270
N-t75d11xx_150,150,Greedy (basic),1,6056605.0,0.11799955368041992,Success,34.58874187705942,9259270
N-t75d11xx_150,150,Greedy (best_insertion),0,9259270.0,0.4198267459869385,Success,0.0,9259270
N-t75d11xx_150,150,Greedy (best_insertion),1,9259270.0,0.4206726551055908,Success,0.0,9259270
N-t75d11xx_150,150,Greedy (random),0,6376767.0,0.12400174140930176,Success,31.130996288044305,9259270
N-t75d11xx_150,150,Greedy (random),1,6484554.0,0.11956167221069336,Success,29.966898038398277,9259270
N-t75d11xx_150,150,GreatDeluge,0,8967058.0,0.11203265190124512,Success,3.1558859391723106,9259270
N-t75d11xx_150,150,GreatDeluge,1,8991366.0,0.1123802661895752,Success,2.8933598437025814,9259270
N-t75d11xx_150,150,LocalSearch best,0,8770380.644260628,0.12706446647644043,Success,5.2799989171864725,9259270
N-t75d11xx_150,150,LocalSearch best,1,8793160.125712253,0.1260380744934082,Success,5.033980802889935,9259270
N-t75d11xx_150,150,LocalSearch best rest,0,8751429.017082483,0.11345078945159913,Success,5.484676253284734,9259270
N-t75d11xx_150,150,LocalSearch best rest,1,8809974.836552115,0.11482644081115723,Success,4.852382136473878,9259270
N-t75d11xx_150,150,LocalSearch random,0,7992474.008036719,0.12399840354919434,Success,13.68138084280166,9259270
N-t75d11xx_150,150,LocalSearch random,1,8119510.77187954,0.12667632102966309,Success,12.309385384813924,9259270
N-t75d11xx_150,150,LocalSearch first,0,8028419.044825629,0.1260995864868164,Success,13.293174895800325,9259270
N-t75d11xx_150,150,LocalSearch first,1,8004542.850916644,0.1391279697418213,Success,13.551037490896759,9259270
