matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-t65f11xx_150,150,Becker (non-opt),0,2906445.0,0.7384567260742188,Success,3.5508173862025783,3013447
N-t65f11xx_150,150,Becker (non-opt),1,2906445.0,0.7281143665313721,Success,3.5508173862025783,3013447
N-t65f11xx_150,150,Becker (opt),0,2649192.0,0.002000570297241211,Success,12.087652445853536,3013447
N-t65f11xx_150,150,Becker (opt),1,2649192.0,0.002000570297241211,Success,12.087652445853536,3013447
N-t65f11xx_150,150,Greedy (basic),0,2013303.0,0.20799899101257324,Success,33.189367524963934,3013447
N-t65f11xx_150,150,Greedy (basic),1,2013303.0,0.20300030708312988,Success,33.189367524963934,3013447
N-t65f11xx_150,150,Greedy (best_insertion),0,3013447.0,0.705014705657959,Success,0.0,3013447
N-t65f11xx_150,150,Greedy (best_insertion),1,3013447.0,0.6165502071380615,Success,0.0,3013447
N-t65f11xx_150,150,Greedy (random),0,2039531.0,0.19700002670288086,Success,32.31900212613662,3013447
N-t65f11xx_150,150,Greedy (random),1,2026883.0,0.21599984169006348,Success,32.738720807102304,3013447
N-t65f11xx_150,150,GreatDeluge,0,2922642.0,0.1530001163482666,Success,3.0133265990740834,3013447
N-t65f11xx_150,150,GreatDeluge,1,2913507.0,0.17799878120422363,Success,3.3164678190789485,3013447
N-t65f11xx_150,150,LocalSearch best,0,2859823.5992516787,0.1359996795654297,Success,5.0979294060363864,3013447
N-t65f11xx_150,150,LocalSearch best,1,2831033.7123232475,0.12600040435791016,Success,6.053309969505107,3013447
N-t65f11xx_150,150,LocalSearch best rest,0,2846012.222123314,0.11339993476867676,Success,5.556254278793881,3013447
N-t65f11xx_150,150,LocalSearch best rest,1,2860057.8048761496,0.11229465007781983,Success,5.090157388659909,3013447
N-t65f11xx_150,150,LocalSearch random,0,2585787.787026669,0.1260983943939209,Success,14.191695190701251,3013447
N-t65f11xx_150,150,LocalSearch random,1,2566946.057238028,0.12599992752075195,Success,14.816950248734159,3013447
N-t65f11xx_150,150,LocalSearch first,0,2611867.205794052,0.1250002384185791,Success,13.326260399003129,3013447
N-t65f11xx_150,150,LocalSearch first,1,2663327.1525680954,0.13855719566345215,Success,11.61858321821836,3013447
