matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-t75k11xx_250,250,Becker (non-opt),0,3763080.0,1.917999505996704,Success,3.6780483534620516,3906773
N-t75k11xx_250,250,Becker (non-opt),1,3763080.0,1.9094586372375488,Success,3.6780483534620516,3906773
N-t75k11xx_250,250,Becker (opt),0,3449190.0,0.002000093460083008,Success,11.712556629218026,3906773
N-t75k11xx_250,250,Becker (opt),1,3449190.0,0.0020020008087158203,Success,11.712556629218026,3906773
N-t75k11xx_250,250,Greedy (basic),0,2675776.0,0.5375359058380127,Success,31.50930448224148,3906773
N-t75k11xx_250,250,Greedy (basic),1,2675776.0,0.5535500049591064,Success,31.50930448224148,3906773
N-t75k11xx_250,250,Greedy (best_insertion),0,3906773.0,1.819089651107788,Success,0.0,3906773
N-t75k11xx_250,250,Greedy (best_insertion),1,3906773.0,1.8103222846984863,Success,0.0,3906773
N-t75k11xx_250,250,Greedy (random),0,2722084.0,0.5520095825195312,Success,30.323978383182233,3906773
N-t75k11xx_250,250,Greedy (random),1,2702208.0,0.5526061058044434,Success,30.832735866660283,3906773
N-t75k11xx_250,250,GreatDeluge,0,3730088.0,0.16837453842163086,Success,4.522530487438098,3906773
N-t75k11xx_250,250,GreatDeluge,1,3687905.0,0.16599822044372559,Success,5.602270723177416,3906773
N-t75k11xx_250,250,LocalSearch best,0,3618015.748339462,0.2241058349609375,Success,7.391196050053021,3906773
N-t75k11xx_250,250,LocalSearch best,1,3595646.7499958063,0.21904468536376953,Success,7.963765747438966,3906773
N-t75k11xx_250,250,LocalSearch best rest,0,3579622.65173939,0.20066227912902831,Success,8.373927747033418,3906773
N-t75k11xx_250,250,LocalSearch best rest,1,3624588.4740651376,0.20059146881103515,Success,7.222956796692882,3906773
N-t75k11xx_250,250,LocalSearch random,0,3385754.7900347947,0.21779751777648926,Success,13.336280607171322,3906773
N-t75k11xx_250,250,LocalSearch random,1,3375939.991063114,0.21919846534729004,Success,13.587505824804417,3906773
N-t75k11xx_250,250,LocalSearch first,0,3235143.762895212,0.21767139434814453,Success,17.191406746816053,3906773
N-t75k11xx_250,250,LocalSearch first,1,3309692.424941754,0.22068381309509277,Success,15.28321648220273,3906773
