matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-t69r11xx_150,150,Becker (non-opt),0,10808349.0,0.7025516033172607,Success,4.308713424917656,11295019
N-t69r11xx_150,150,Becker (non-opt),1,10808349.0,0.5586111545562744,Success,4.308713424917656,11295019
N-t69r11xx_150,150,Becker (opt),0,9773789.0,0.0020003318786621094,Success,13.468149101829754,11295019
N-t69r11xx_150,150,Becker (opt),1,9773789.0,0.0009996891021728516,Success,13.468149101829754,11295019
N-t69r11xx_150,150,Greedy (basic),0,7216080.0,0.15599989891052246,Success,36.11272367049582,11295019
N-t69r11xx_150,150,Greedy (basic),1,7216080.0,0.16700100898742676,Success,36.11272367049582,11295019
N-t69r11xx_150,150,Greedy (best_insertion),0,11295019.0,0.6949992179870605,Success,0.0,11295019
N-t69r11xx_150,150,Greedy (best_insertion),1,11295019.0,0.5755553245544434,Success,0.0,11295019
N-t69r11xx_150,150,Greedy (random),0,7075081.0,0.19364356994628906,Success,37.36105269057095,11295019
N-t69r11xx_150,150,Greedy (random),1,7263894.0,0.21109294891357422,Success,35.68940432946594,11295019
N-t69r11xx_150,150,GreatDeluge,0,10987485.0,0.16756606101989746,Success,2.7227399971615807,11295019
N-t69r11xx_150,150,GreatDeluge,1,10873063.0,0.16899824142456055,Success,3.7357706082654665,11295019
N-t69r11xx_150,150,LocalSearch best,0,10687470.31171642,0.12599968910217285,Success,5.378908068092487,11295019
N-t69r11xx_150,150,LocalSearch best,1,10562662.583435087,0.12400031089782715,Success,6.483888310103006,11295019
N-t69r11xx_150,150,LocalSearch best rest,0,10665521.17526641,0.11159985065460205,Success,5.573233871794201,11295019
N-t69r11xx_150,150,LocalSearch best rest,1,10558685.420699233,0.11520001888275147,Success,6.519099961680159,11295019
N-t69r11xx_150,150,LocalSearch random,0,9982319.78003129,0.12400007247924805,Success,11.621930162036117,11295019
N-t69r11xx_150,150,LocalSearch random,1,10275169.968707573,0.12299990653991699,Success,9.02919270248618,11295019
N-t69r11xx_150,150,LocalSearch first,0,10082690.781446192,0.12553024291992188,Success,10.733299506214266,11295019
N-t69r11xx_150,150,LocalSearch first,1,9526957.158996046,0.125,Success,15.65346495657913,11295019
