matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-t65l11xx_150,150,Becker (non-opt),0,235664.0,0.7226419448852539,Success,2.9646221753738717,242864
N-t65l11xx_150,150,Becker (non-opt),1,235664.0,0.7029972076416016,Success,2.9646221753738717,242864
N-t65l11xx_150,150,Becker (opt),0,215009.0,0.0020008087158203125,Success,11.469382040977665,242864
N-t65l11xx_150,150,Becker (opt),1,215009.0,0.0019996166229248047,Success,11.469382040977665,242864
N-t65l11xx_150,150,Greedy (basic),0,143263.0,0.21455073356628418,Success,41.011018512418474,242864
N-t65l11xx_150,150,Greedy (basic),1,143263.0,0.1735539436340332,Success,41.011018512418474,242864
N-t65l11xx_150,150,Greedy (best_insertion),0,242864.0,0.6160051822662354,Success,0.0,242864
N-t65l11xx_150,150,Greedy (best_insertion),1,242864.0,0.6345076560974121,Success,0.0,242864
N-t65l11xx_150,150,Greedy (random),0,136432.0,0.1660008430480957,Success,43.82370380130443,242864
N-t65l11xx_150,150,Greedy (random),1,121647.0,0.16899895668029785,Success,49.9114730878187,242864
N-t65l11xx_150,150,GreatDeluge,0,234599.0,0.16700005531311035,Success,3.4031392054812573,242864
N-t65l11xx_150,150,GreatDeluge,1,233037.0,0.15656018257141113,Success,4.0462975163054224,242864
N-t65l11xx_150,150,LocalSearch best,0,226232.3941681508,0.13399767875671387,Success,6.848114925163554,242864
N-t65l11xx_150,150,LocalSearch best,1,228105.51428948552,0.1250002384185791,Success,6.076851946156893,242864
N-t65l11xx_150,150,LocalSearch best rest,0,229175.4334124312,0.11159985065460205,Success,5.63630945202616,242864
N-t65l11xx_150,150,LocalSearch best rest,1,227211.58089749634,0.1125002145767212,Success,6.444931773545546,242864
N-t65l11xx_150,150,LocalSearch random,0,213996.6164913073,0.1249997615814209,Success,11.886234068735053,242864
N-t65l11xx_150,150,LocalSearch random,1,210638.50107389345,0.1400001049041748,Success,13.268948434558661,242864
N-t65l11xx_150,150,LocalSearch first,0,211650.81899485172,0.12600016593933105,Success,12.852123412752931,242864
N-t65l11xx_150,150,LocalSearch first,1,205939.69977878002,0.12399983406066895,Success,15.203694339720988,242864
