matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-tiw56n54_250,250,Becker (non-opt),0,1924374.0,1.9840333461761475,Success,3.9201354043407277,2002890
N-tiw56n54_250,250,Becker (non-opt),1,1924374.0,1.9486870765686035,Success,3.9201354043407277,2002890
N-tiw56n54_250,250,Becker (opt),0,1791422.0,0.003000020980834961,Success,10.558143482667544,2002890
N-tiw56n54_250,250,Becker (opt),1,1791422.0,0.003999471664428711,Success,10.558143482667544,2002890
N-tiw56n54_250,250,Greedy (basic),0,1406299.0,0.5665733814239502,Success,29.7865084952244,2002890
N-tiw56n54_250,250,Greedy (basic),1,1406299.0,0.5879995822906494,Success,29.7865084952244,2002890
N-tiw56n54_250,250,Greedy (best_insertion),0,2002890.0,1.8394432067871094,Success,0.0,2002890
N-tiw56n54_250,250,Greedy (best_insertion),1,2002890.0,1.81791090965271,Success,0.0,2002890
N-tiw56n54_250,250,Greedy (random),0,1430599.0,0.5545728206634521,Success,28.573261636934628,2002890
N-tiw56n54_250,250,Greedy (random),1,1406993.0,0.5515255928039551,Success,29.75185856437448,2002890
N-tiw56n54_250,250,GreatDeluge,0,1901613.0,0.16856718063354492,Success,5.056543294938813,2002890
N-tiw56n54_250,250,GreatDeluge,1,1925828.0,0.1680002212524414,Success,3.847540304260344,2002890
N-tiw56n54_250,250,LocalSearch best,0,1895272.7760613505,0.22299861907958984,Success,5.3730970716639215,2002890
N-tiw56n54_250,250,LocalSearch best,1,1885681.6340152705,0.2155318260192871,Success,5.851962213837479,2002890
N-tiw56n54_250,250,LocalSearch best rest,0,1895640.7105648732,0.19471356868743897,Success,5.35472689139827,2002890
N-tiw56n54_250,250,LocalSearch best rest,1,1876419.1953858666,0.19688229560852052,Success,6.31441589973156,2002890
N-tiw56n54_250,250,LocalSearch random,0,1729776.8659205346,0.21807527542114258,Success,13.635952752246276,2002890
N-tiw56n54_250,250,LocalSearch random,1,1668511.1946951523,0.2182469367980957,Success,16.69481625575282,2002890
N-tiw56n54_250,250,LocalSearch first,0,1764151.1833092112,0.21755051612854004,Success,11.919716843700295,2002890
N-tiw56n54_250,250,LocalSearch first,1,1717339.3835993723,0.21924471855163574,Success,14.256929556821776,2002890
