matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-tiw56r54_150,150,Becker (non-opt),0,879726.0,0.4289987087249756,Success,5.069159233496853,926702
N-tiw56r54_150,150,Becker (non-opt),1,879726.0,0.43256068229675293,Success,5.069159233496853,926702
N-tiw56r54_150,150,Becker (opt),0,824101.0,0.0009999275207519531,Success,11.071628204104448,926702
N-tiw56r54_150,150,Becker (opt),1,824101.0,0.0010001659393310547,Success,11.071628204104448,926702
N-tiw56r54_150,150,Greedy (basic),0,582397.0,0.11899900436401367,Success,37.15379917168626,926702
N-tiw56r54_150,150,Greedy (basic),1,582397.0,0.13266372680664062,Success,37.15379917168626,926702
N-tiw56r54_150,150,Greedy (best_insertion),0,926702.0,0.46012020111083984,Success,0.0,926702
N-tiw56r54_150,150,Greedy (best_insertion),1,926702.0,0.4230008125305176,Success,0.0,926702
N-tiw56r54_150,150,Greedy (random),0,572559.0,0.12617850303649902,Success,38.21541336913053,926702
N-tiw56r54_150,150,Greedy (random),1,578043.0,0.1289985179901123,Success,37.6236373721002,926702
N-tiw56r54_150,150,GreatDeluge,0,892481.0,0.12799835205078125,Success,3.6927728654950567,926702
N-tiw56r54_150,150,GreatDeluge,1,883408.0,0.1379997730255127,Success,4.671836253725577,926702
N-tiw56r54_150,150,LocalSearch best,0,868471.5471128388,0.14100074768066406,Success,6.283622231004268,926702
N-tiw56r54_150,150,LocalSearch best,1,869229.6888614746,0.1250009536743164,Success,6.201811492640069,926702
N-tiw56r54_150,150,LocalSearch best rest,0,859385.7130875352,0.11340057849884033,Success,7.264070533188098,926702
N-tiw56r54_150,150,LocalSearch best rest,1,867414.8277329938,0.11282830238342285,Success,6.397652348544218,926702
N-tiw56r54_150,150,LocalSearch random,0,765107.9138126294,0.12469935417175293,Success,17.437545854802362,926702
N-tiw56r54_150,150,LocalSearch random,1,827936.4818893312,0.12439799308776855,Success,10.657743062027357,926702
N-tiw56r54_150,150,LocalSearch first,0,800792.2881374713,0.1395711898803711,Success,13.58686091780623,926702
N-tiw56r54_150,150,LocalSearch first,1,819264.6529216944,0.1255958080291748,Success,11.593516262866116,926702
