matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-t59b11xx_250,250,Becker (non-opt),0,7743195.0,2.8597443103790283,Success,3.3611814525036476,8012510
N-t59b11xx_250,250,Becker (non-opt),1,7743195.0,2.8020193576812744,Success,3.3611814525036476,8012510
N-t59b11xx_250,250,Becker (opt),0,6974790.0,0.00400090217590332,Success,12.951247486742606,8012510
N-t59b11xx_250,250,Becker (opt),1,6974790.0,0.004998922348022461,Success,12.951247486742606,8012510
N-t59b11xx_250,250,Greedy (basic),0,5839470.0,0.8864829540252686,Success,27.120590177110543,8012510
N-t59b11xx_250,250,Greedy (basic),1,5839470.0,0.7973775863647461,Success,27.120590177110543,8012510
N-t59b11xx_250,250,Greedy (best_insertion),0,8012510.0,2.5700409412384033,Success,0.0,8012510
N-t59b11xx_250,250,Greedy (best_insertion),1,8012510.0,2.5280704498291016,Success,0.0,8012510
N-t59b11xx_250,250,Greedy (random),0,5710005.0,0.8061063289642334,Success,28.736375992042447,8012510
N-t59b11xx_250,250,Greedy (random),1,5715750.0,0.8221042156219482,Success,28.664675613509377,8012510
N-t59b11xx_250,250,GreatDeluge,0,7638615.0,0.2470264434814453,Success,4.666390431962019,8012510
N-t59b11xx_250,250,GreatDeluge,1,7513290.0,0.2484266757965088,Success,6.230507044608992,8012510
N-t59b11xx_250,250,LocalSearch best,0,7324687.953640007,0.21154379844665527,Success,8.584351799373637,8012510
N-t59b11xx_250,250,LocalSearch best,1,7295802.172347441,0.21956682205200195,Success,8.944860320331067,8012510
N-t59b11xx_250,250,LocalSearch best rest,0,7303044.846728581,0.19981770515441896,Success,8.85446824118059,8012510
N-t59b11xx_250,250,LocalSearch best rest,1,7322825.659874992,0.1988999605178833,Success,8.607594126247676,8012510
N-t59b11xx_250,250,LocalSearch random,0,6520152.055939031,0.21700024604797363,Success,18.62534891140191,8012510
N-t59b11xx_250,250,LocalSearch random,1,6729039.5999166565,0.22002124786376953,Success,16.018331335416036,8012510
N-t59b11xx_250,250,LocalSearch first,0,6875513.287051495,0.21956276893615723,Success,14.190268878896935,8012510
N-t59b11xx_250,250,LocalSearch first,1,6842251.368306376,0.21899962425231934,Success,14.605393711753544,8012510
