matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-be75oi_150,150,Becker (non-opt),0,2106351.0,0.7210004329681396,Success,3.4801388261364856,2182298
N-be75oi_150,150,Becker (non-opt),1,2106351.0,0.6101181507110596,Success,3.4801388261364856,2182298
N-be75oi_150,150,Becker (opt),0,1972300.0,0.002000570297241211,Success,9.622792120966064,2182298
N-be75oi_150,150,Becker (opt),1,1972300.0,0.002000093460083008,Success,9.622792120966064,2182298
N-be75oi_150,150,Greedy (basic),0,1004400.0,0.202561616897583,Success,53.97512163783315,2182298
N-be75oi_150,150,Greedy (basic),1,1004400.0,0.20799875259399414,Success,53.97512163783315,2182298
N-be75oi_150,150,Greedy (best_insertion),0,2182298.0,0.6421699523925781,Success,0.0,2182298
N-be75oi_150,150,Greedy (best_insertion),1,2182298.0,0.63661789894104,Success,0.0,2182298
N-be75oi_150,150,Greedy (random),0,982890.0,0.20808148384094238,Success,54.96077987515912,2182298
N-be75oi_150,150,Greedy (random),1,1059466.0,0.21700000762939453,Success,51.45181822097624,2182298
N-be75oi_150,150,GreatDeluge,0,2097553.0,0.16899919509887695,Success,3.8832918327377834,2182298
N-be75oi_150,150,GreatDeluge,1,2091143.0,0.16756224632263184,Success,4.177018903926045,2182298
N-be75oi_150,150,LocalSearch best,0,2029673.0904470102,0.13500046730041504,Success,6.993770307858495,2182298
N-be75oi_150,150,LocalSearch best,1,2059696.0889835982,0.13854527473449707,Success,5.618018758959676,2182298
N-be75oi_150,150,LocalSearch best rest,0,2038377.9162659945,0.1143002986907959,Success,6.594886845609786,2182298
N-be75oi_150,150,LocalSearch best rest,1,2037090.9461670013,0.12510037422180176,Success,6.65386000596613,2182298
N-be75oi_150,150,LocalSearch random,0,1920708.9733579445,0.125014066696167,Success,11.986860943924958,2182298
N-be75oi_150,150,LocalSearch random,1,1878271.0297586026,0.12551116943359375,Success,13.931505699102386,2182298
N-be75oi_150,150,LocalSearch first,0,1833551.4558844424,0.13899993896484375,Success,15.980702182541412,2182298
N-be75oi_150,150,LocalSearch first,1,1925714.9760925102,0.1270005702972412,Success,11.757469598903993,2182298
