matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-tiw56n66_150,150,Becker (non-opt),0,1937206.0,0.4315788745880127,Success,4.41895668374476,2026768
N-tiw56n66_150,150,Becker (non-opt),1,1937206.0,0.42799854278564453,Success,4.41895668374476,2026768
N-tiw56n66_150,150,Becker (opt),0,1773812.0,0.0009996891021728516,Success,12.480757541070316,2026768
N-tiw56n66_150,150,Becker (opt),1,1773812.0,0.000993967056274414,Success,12.480757541070316,2026768
N-tiw56n66_150,150,Greedy (basic),0,1348093.0,0.1179192066192627,Success,33.48557901052316,2026768
N-tiw56n66_150,150,Greedy (basic),1,1348093.0,0.1226663589477539,Success,33.48557901052316,2026768
N-tiw56n66_150,150,Greedy (best_insertion),0,2026768.0,0.42556309700012207,Success,0.0,2026768
N-tiw56n66_150,150,Greedy (best_insertion),1,2026768.0,0.417999267578125,Success,0.0,2026768
N-tiw56n66_150,150,Greedy (random),0,1339735.0,0.12199997901916504,Success,33.89795970727779,2026768
N-tiw56n66_150,150,Greedy (random),1,1355917.0,0.1230018138885498,Success,33.0995456806107,2026768
N-tiw56n66_150,150,GreatDeluge,0,1944518.0,0.11197519302368164,Success,4.058185248632305,2026768
N-tiw56n66_150,150,GreatDeluge,1,1934996.0,0.11257696151733398,Success,4.527997284346309,2026768
N-tiw56n66_150,150,LocalSearch best,0,1896484.9649797291,0.14009451866149902,Success,6.428117822082786,2026768
N-tiw56n66_150,150,LocalSearch best,1,1880179.3105574655,0.12617731094360352,Success,7.2326329132162375,2026768
N-tiw56n66_150,150,LocalSearch best rest,0,1892678.7737562116,0.1252220392227173,Success,6.615913920280386,2026768
N-tiw56n66_150,150,LocalSearch best rest,1,1878114.2119082157,0.12514307498931884,Success,7.334524133585312,2026768
N-tiw56n66_150,150,LocalSearch random,0,1735033.0459372979,0.1257188320159912,Success,14.394097107449008,2026768
N-tiw56n66_150,150,LocalSearch random,1,1732514.2786118593,0.13949942588806152,Success,14.518372176200764,2026768
N-tiw56n66_150,150,LocalSearch first,0,1703076.2845303472,0.12568330764770508,Success,15.970832155907965,2026768
N-tiw56n66_150,150,LocalSearch first,1,1706605.5171093661,0.1256544589996338,Success,15.796701097048793,2026768
