matrix,size,solver,repetition,cost,time,status,deviation,best_cost
N-t75n11xx_150,150,Becker (non-opt),0,1616824.0,0.4250218868255615,Success,2.773219254321109,1662941
N-t75n11xx_150,150,Becker (non-opt),1,1616824.0,0.42156243324279785,Success,2.773219254321109,1662941
N-t75n11xx_150,150,Becker (opt),0,1465445.0,0.0020008087158203125,Success,11.876308299572866,1662941
N-t75n11xx_150,150,Becker (opt),1,1465445.0,0.0019996166229248047,Success,11.876308299572866,1662941
N-t75n11xx_150,150,Greedy (basic),0,1001891.0,0.11700129508972168,Success,39.7518613107741,1662941
N-t75n11xx_150,150,Greedy (basic),1,1001891.0,0.12100005149841309,Success,39.7518613107741,1662941
N-t75n11xx_150,150,Greedy (best_insertion),0,1662941.0,0.42011523246765137,Success,0.0,1662941
N-t75n11xx_150,150,Greedy (best_insertion),1,1662941.0,0.41589999198913574,Success,0.0,1662941
N-t75n11xx_150,150,Greedy (random),0,1012584.0,0.12146973609924316,Success,39.10884390967569,1662941
N-t75n11xx_150,150,Greedy (random),1,1070756.0,0.12355613708496094,Success,35.610704168097364,1662941
N-t75n11xx_150,150,GreatDeluge,0,1607980.0,0.11099982261657715,Success,3.305048104532873,1662941
N-t75n11xx_150,150,GreatDeluge,1,1583213.0,0.11399960517883301,Success,4.794397395938882,1662941
N-t75n11xx_150,150,LocalSearch best,0,1547831.64314856,0.13213801383972168,Success,6.922034927964367,1662941
N-t75n11xx_150,150,LocalSearch best,1,1537435.8509659616,0.12389063835144043,Success,7.547179908008668,1662941
N-t75n11xx_150,150,LocalSearch best rest,0,1542313.6353894707,0.11531031131744385,Success,7.253857148902412,1662941
N-t75n11xx_150,150,LocalSearch best rest,1,1536000.981194579,0.11434879302978516,Success,7.633464975932457,1662941
N-t75n11xx_150,150,LocalSearch random,0,1401746.192162125,0.1250443458557129,Success,15.706799449762505,1662941
N-t75n11xx_150,150,LocalSearch random,1,1434952.831116212,0.1250002384185791,Success,13.70993732692789,1662941
N-t75n11xx_150,150,LocalSearch first,0,1438818.8836995303,0.12511467933654785,Success,13.477454479772266,1662941
N-t75n11xx_150,150,LocalSearch first,1,1477406.308056491,0.13974356651306152,Success,11.157021923418151,1662941
